,T-shirt,bag,belt,blazer,blouse,coat,dress,hat,jeans,legging,pants,scarf,shoe,shorts,skirt,socks,stocking,sunglass,sweater
170234.jpg,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
68211.jpg,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0
170336.jpg,0,0,0,1,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0
62639.jpg,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
185886.jpg,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0
83548.jpg,0,1,0,0,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0
3316.jpg,1,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
67197.jpg,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0
31069.jpg,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1
11153.jpg,1,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0
62345.jpg,1,0,0,0,0,1,0,1,0,0,0,0,1,1,0,1,0,0,0
395.jpg,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0
12553.jpg,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,1,0
20674.jpg,1,1,1,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0
62635.jpg,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
98409.jpg,1,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
84364.jpg,0,1,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,1
11653.jpg,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0
79780.jpg,1,1,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0
154834.jpg,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0
83694.jpg,1,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
16484.jpg,0,1,1,0,1,1,0,0,0,0,0,0,1,0,1,1,0,0,0
88148.jpg,1,1,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0
167717.jpg,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0
18173.jpg,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,1
74037.jpg,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0
29617.jpg,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0
79957.jpg,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0
188681.jpg,0,1,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0
164931.jpg,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
86974.jpg,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0
181527.jpg,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
117697.jpg,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0
66326.jpg,1,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1
149244.jpg,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0
92632.jpg,1,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1
107164.jpg,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
184503.jpg,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1
99278.jpg,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1
35736.jpg,1,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,1,0,0
182891.jpg,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
10174.jpg,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0
7001.jpg,0,1,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0
161080.jpg,0,1,1,0,1,0,0,0,0,0,0,0,1,0,1,1,0,1,0
115471.jpg,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0
186282.jpg,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0
150805.jpg,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0
108416.jpg,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
8050.jpg,1,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0
142255.jpg,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
114150.jpg,1,1,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0
56034.jpg,1,1,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
188591.jpg,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
44146.jpg,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,1
52225.jpg,0,1,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0
185375.jpg,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1
48350.jpg,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
33933.jpg,1,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0
72413.jpg,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0
20526.jpg,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
152822.jpg,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1
145203.jpg,0,0,1,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0
138615.jpg,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0
44137.jpg,1,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0
40023.jpg,0,0,1,1,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0
182640.jpg,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0
21482.jpg,1,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0
178746.jpg,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0
146731.jpg,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0
6382.jpg,1,1,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0
183416.jpg,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0
130669.jpg,0,1,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0
128943.jpg,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0
48856.jpg,1,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
39041.jpg,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0
19194.jpg,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
94547.jpg,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
183554.jpg,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
106419.jpg,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
81448.jpg,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0
146365.jpg,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
51753.jpg,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
36288.jpg,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0
185281.jpg,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
190518.jpg,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
185374.jpg,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1
153443.jpg,0,1,1,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,1
109423.jpg,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0
183837.jpg,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
186167.jpg,0,1,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0
178959.jpg,0,1,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0
42653.jpg,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0
145121.jpg,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0
97223.jpg,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1
167223.jpg,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0
88380.jpg,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
36480.jpg,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0
104921.jpg,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
11702.jpg,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0
83894.jpg,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1
191611.jpg,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1
26568.jpg,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0
191176.jpg,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1
178429.jpg,0,1,1,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0
72048.jpg,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0
21282.jpg,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0
193786.jpg,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
58697.jpg,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
153169.jpg,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0
182750.jpg,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0
194173.jpg,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0
48152.jpg,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0
62982.jpg,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
186118.jpg,1,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
188592.jpg,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0
148920.jpg,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,1
30561.jpg,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0
174240.jpg,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0
174229.jpg,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
188257.jpg,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1
185734.jpg,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,1,1
53236.jpg,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0
25517.jpg,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0
60194.jpg,0,1,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0
22405.jpg,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,1,0,0
7341.jpg,0,1,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0
142430.jpg,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0
138251.jpg,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
178709.jpg,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
147554.jpg,1,1,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0
184266.jpg,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
150006.jpg,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
183777.jpg,0,1,1,1,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0
192762.jpg,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
2207.jpg,1,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0
37345.jpg,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0
124226.jpg,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0
170525.jpg,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0
70665.jpg,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0
127410.jpg,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1
104312.jpg,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
76099.jpg,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
43737.jpg,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0
139559.jpg,0,1,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0
131545.jpg,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0
107702.jpg,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0
124775.jpg,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
60221.jpg,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0
89781.jpg,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
145077.jpg,0,1,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0
65186.jpg,0,1,0,1,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0
4179.jpg,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0
194154.jpg,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1
126448.jpg,1,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0
105720.jpg,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0
7937.jpg,0,1,1,0,1,0,0,0,0,0,0,0,1,1,0,0,1,1,0
180512.jpg,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0
59885.jpg,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0
169137.jpg,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0
191287.jpg,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
182818.jpg,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0
62482.jpg,0,1,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0
81004.jpg,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0
167653.jpg,0,1,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0
141729.jpg,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
34330.jpg,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,1,0
153278.jpg,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0
42863.jpg,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
41727.jpg,0,1,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0
14707.jpg,1,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0
89413.jpg,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0
95122.jpg,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
184305.jpg,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
69445.jpg,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
18660.jpg,0,1,1,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0
182800.jpg,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1
156164.jpg,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0
188627.jpg,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0
42251.jpg,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0
171386.jpg,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0
190772.jpg,0,1,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0
183141.jpg,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0
20104.jpg,1,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
115477.jpg,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0
186891.jpg,0,1,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0
35921.jpg,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,1
172567.jpg,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0
173012.jpg,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0
178861.jpg,1,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0
43043.jpg,0,1,1,0,1,0,0,1,0,0,0,0,1,1,0,1,0,1,0
91692.jpg,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0
6452.jpg,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
157492.jpg,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
32617.jpg,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
114286.jpg,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
13637.jpg,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0
57642.jpg,0,1,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0
84891.jpg,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0
86129.jpg,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0
80846.jpg,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1
137938.jpg,1,0,1,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0
178721.jpg,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0
189228.jpg,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0
89009.jpg,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
191306.jpg,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0
163007.jpg,1,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0
160433.jpg,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0
13233.jpg,1,1,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
39437.jpg,1,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0
104193.jpg,0,1,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0
40398.jpg,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0
124149.jpg,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
58136.jpg,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0
113906.jpg,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0
10225.jpg,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1
185882.jpg,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1
123850.jpg,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
123954.jpg,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0
145261.jpg,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0
194336.jpg,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0
166978.jpg,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1
14805.jpg,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0
194072.jpg,0,1,1,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0
111365.jpg,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
67319.jpg,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0
181853.jpg,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
106706.jpg,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1
138848.jpg,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
66543.jpg,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
184021.jpg,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1
115659.jpg,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0
156555.jpg,0,1,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,1,0
166216.jpg,0,1,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0
13782.jpg,0,1,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0
43668.jpg,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
149161.jpg,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0
89667.jpg,0,1,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0
47227.jpg,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0
187530.jpg,0,1,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0
50091.jpg,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0
99019.jpg,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
53233.jpg,0,1,1,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0
52750.jpg,1,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0
13527.jpg,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0
8911.jpg,1,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0
7522.jpg,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
185960.jpg,1,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
128338.jpg,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1
186737.jpg,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0
138609.jpg,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0
28700.jpg,1,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
43627.jpg,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0
175929.jpg,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0
47334.jpg,1,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0
47754.jpg,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
188559.jpg,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0
83770.jpg,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0
84072.jpg,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0
47195.jpg,0,1,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0
119534.jpg,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0
52071.jpg,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0
38023.jpg,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0
63852.jpg,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0
83420.jpg,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0
194254.jpg,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0
29185.jpg,0,1,1,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,1
83239.jpg,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
98051.jpg,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
124731.jpg,0,1,0,0,1,1,0,1,0,0,0,1,1,0,1,0,0,0,0
192731.jpg,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0
118315.jpg,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1
112639.jpg,1,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
187362.jpg,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
53207.jpg,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0
157003.jpg,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0
191541.jpg,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0
188197.jpg,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1
79060.jpg,0,0,1,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0
54597.jpg,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
102551.jpg,0,1,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0
104786.jpg,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0
188895.jpg,0,1,0,1,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0
55442.jpg,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
175637.jpg,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
187244.jpg,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0
36436.jpg,1,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
131495.jpg,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
85737.jpg,1,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
121260.jpg,0,0,1,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0
58243.jpg,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0
131443.jpg,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0
138326.jpg,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
57685.jpg,0,1,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0
85487.jpg,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
44972.jpg,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0
66164.jpg,0,1,1,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0
4933.jpg,1,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0
96706.jpg,1,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0
81051.jpg,1,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
188262.jpg,0,1,1,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0
43808.jpg,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0
103992.jpg,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
178302.jpg,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
68022.jpg,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0
45886.jpg,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
25837.jpg,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,1,0,0
192906.jpg,0,1,1,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0
80118.jpg,1,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0
184138.jpg,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
